sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves
223703,F. Bilem,Fırat Bilem,18,01/05/1996,183,81,Turkey,Kasimpaşa SK,54,68,0,0,Left,1,4,2
205057,B. Currie,Blair Currie,20,19/02/1994,185,83,Scotland,Hamilton Academical FC,54,67,0,0,Left,1,1,1
211090,D. Evtimov,Dimitar Evtimov,20,07/09/1993,191,83,Bulgaria,Mansfield Town,54,67,0,0,Left,1,3,1
211515,P. Gollini,Pierluigi Gollini,19,18/03/1995,188,80,Italy,Hellas Verona,54,67,0,0,Right,1,3,1
213027,M. Preston,Matt Preston,19,16/03/1995,183,78,England,Walsall,54,67,0,0,Right,1,3,2
216429,C. Adams,Charlee Adams,19,16/02/1995,180,75,England,Birmingham City,54,67,0,0,Right,1,2,2
219733,L. Ajorque,Ludovic Ajorque,20,25/02/1994,196,82,France,Angers SCO,54,67,0,0,Right,1,2,2
219871,J. Medranda,Jimmy Medranda,20,07/02/1994,165,68,Colombia,Sporting Kansas City,54,67,0,0,Left,1,2,3
219925,D. McDaid,Declan McDaid,18,22/11/1995,178,73,Scotland,Partick Thistle FC,54,67,0,0,Right,1,3,2
221645,A. Verkindere,Ayron Verkindere,17,17/05/1997,183,72,Belgium,KSV Cercle Brugge,54,67,0,0,Right,1,3,2
221953,B. Whitfield,Ben Whitfield,18,28/02/1996,165,62,England,Bournemouth,54,67,0,0,Right,1,3,2
223596,S. Prevljak,Smail Prevljak,19,10/05/1995,187,75,Bosnia Herzegovina,FC Red Bull Salzburg,54,67,0,0,Right,1,3,2
223706,I. Cengiz,İdris Cengiz,19,01/01/1995,185,77,Turkey,Kasimpaşa SK,54,67,0,0,Left,1,3,2
224494,R. Henry,Rico Henry,16,07/07/1997,170,66,England,Walsall,54,67,0,0,Left,1,2,2
225289,N. Fernández,Nicolás Fernández,18,08/02/1996,165,66,Argentina,Defensa y Justicia,54,67,0,0,Right,1,4,2
206074,M. Fornasier,Michele Fornasier,20,22/08/1993,186,80,Italy,Sampdoria,54,66,0,0,Right,1,2,2
207926,A. Linde,Andreas Linde,20,24/07/1993,196,93,Sweden,Helsingborgs IF,54,66,0,0,Right,1,3,1
208806,M. Fox,Morgan Fox,20,21/09/1993,185,78,England,Charlton Athletic,54,66,0,0,Left,1,3,2
213653,T. Dallison,Tom Dallison,18,02/02/1996,185,84,England,Brighton & Hove Albion,54,66,0,0,Left,1,3,2
215213,A. Werner,Axel Werner,18,28/02/1996,191,86,Argentina,Atlético de Rafaela,54,66,0,0,Right,1,2,1
216297,A. Razeek,Ahmed Waseem Razeek,19,19/09/1994,178,68,Germany,1. FC Union Berlin,54,66,0,0,Right,1,3,3
216731,K. Bohm,Karl Bohm,18,24/08/1995,178,71,Sweden,IFK Göteborg,54,66,0,0,Right,1,3,2
220126,M. Diagne,Modou Diagne,20,03/01/1994,188,75,France,AS Nancy Lorraine,54,66,0,0,Right,1,2,2
221156,G. Kaya,Gökcan Kaya,18,07/08/1995,175,70,Denmark,Randers FC,54,66,0,0,Right,1,3,2
221767,K. Choi,최경록 崔琼罗,19,15/03/1995,176,71,Korea Republic,FC St. Pauli,54,66,0,0,Right,1,5,3
223749,O. Cinar,Orkan Cinar,18,29/01/1996,178,70,Germany,SpVgg Greuther Fürth,54,66,0,0,Left,1,3,2
224060,F. Tévez,Facundo Nicolás Tévez,18,05/01/1996,182,69,Argentina,Club Atlético Banfield,54,66,0,0,Right,1,2,2
224503,M. Flores,Mauricio Flores,17,01/11/1996,178,72,Chile,CD Cobresal,54,66,0,0,Right,1,2,3
224995,W. Pacheco,Walmer Pacheco Mejía,19,16/01/1995,172,60,Colombia,Uniautónoma FC,54,66,0,0,Right,1,2,2
205075,K. Bigler,Kevin Bigler,21,05/10/1992,172,70,Switzerland,FC Thun,54,65,0,0,Right,1,3,2
205260,J. Richards,Jordan Richards,21,25/04/1993,180,71,England,Hartlepool United,54,65,0,0,Right,1,3,2
211083,S. Ross,Steven Ross,20,29/08/1993,183,71,Scotland,Ross County FC,54,65,0,0,Right,1,2,2
211505,A. Davey,Alex Davey,19,24/11/1994,191,84,Scotland,Chelsea,54,65,0,0,Right,1,3,2
211510,Manquillo,Víctor Manquillo Gaitán,20,05/05/1994,180,76,Spain,AD Alcorcón,54,65,0,0,Right,1,3,3
212090,R. Santos,Ricardo Alexandre Almeida Santos,19,18/06/1995,196,83,Portugal,Peterborough United,54,65,0,0,Right,1,3,2
212122,M. Freiter,Michael Freiter,18,05/01/1996,185,75,England,Gillingham,54,65,0,0,Right,1,3,2
212736,B. Kwiecień,Bartosz Kwiecień,20,07/05/1994,186,80,Poland,Korona Kielce,54,65,0,0,Right,1,3,2
213764,C. O'Donnell,Conor O'Donnell,20,17/01/1994,188,88,Republic of Ireland,UCD AFC,54,65,0,0,Right,1,2,1
214556,M. O'Donoghue,Michael O'Donoghue,18,18/01/1996,180,70,Republic of Ireland,Colchester United,54,65,0,0,Left,1,3,2
219183,F. Muñoz,Felipe Muñoz,18,09/04/1996,176,75,Chile,CD Antofagasta,54,65,0,0,Right,1,3,2
221908,L. Morgan,Lewis Morgan,17,30/09/1996,178,75,Scotland,St. Mirren,54,65,0,0,Right,1,3,2
222288,P. Agyemang,Prince Agyemang,19,25/12/1994,179,72,Ghana,Limerick FC,54,65,0,0,Right,1,3,3
222404,M. Normann,Mathias  Antonsen Normann,18,28/05/1996,185,75,Norway,FK Bodø/Glimt,54,65,0,0,Right,1,3,2
222933,N. Boakye-Yiadom,Nana Boakye-Yiadom,18,13/05/1996,170,70,Ghana,Barnsley,54,65,0,0,Right,1,2,2
223040,F. Çakır,Faruk Çakır,19,08/02/1995,190,80,Turkey,Medipol Başakşehir FK,54,65,0,0,Right,1,1,1
223189,J. Ramhorn,Johan Ramhorn,18,03/05/1996,178,74,Sweden,Kalmar FF,54,65,0,0,Right,1,3,2
223370,M. Engels,Mario Engels,20,22/10/1993,183,75,Germany,FSV Frankfurt,54,65,0,0,Right,1,3,2
224865,C. Wighton,Craig Wighton,16,27/07/1997,176,67,Scotland,Dundee FC,54,65,0,0,Right,1,2,3
225411,N. Kelly,Nathaniel Kelly,18,17/01/1996,185,82,England,Birmingham City,54,65,0,0,Right,1,2,2
225547,L. Orozco,Luca Orozco,19,15/04/1995,188,90,Argentina,Club Olimpo,54,65,0,0,Right,1,3,2
198034,M. Amundsen,Marius Amundsen,21,22/09/1992,181,72,Norway,Lillestrøm SK,54,64,0,0,Right,1,3,2
203425,T. Kennedy,Terry  Kennedy,19,14/11/1994,189,72,England,Sheffield United,54,64,0,0,Right,1,3,2
208650,A. Evans,Adam Evans,20,03/05/1994,178,78,Republic of Ireland,Bohemian FC,54,64,0,0,Left,1,3,2
209704,H. Anier,Hannes Anier,21,16/01/1993,182,82,Estonia,FC Erzgebirge Aue,54,64,0,0,Right,1,3,2
210319,I. Akinade,Ismahil Akinade,20,11/02/1994,191,82,Nigeria,Bray Wanderers,54,64,0,0,Right,1,2,2
210820,H. Zackrisson,Hampus Zackrisson,19,24/08/1994,187,80,Sweden,IFK Göteborg,54,64,0,0,Right,1,2,3
210863,D. Konate,Dramane Konate,20,12/04/1994,184,74,Ivory Coast,Empoli,54,64,0,0,Right,1,2,2
211181,A. Diouf,Adama Diouf,20,01/06/1994,181,71,Senegal,Brescia,54,64,0,0,Right,1,3,2
212271,N. Walker,Nicky Walker,19,08/09/1994,182,72,England,Wycombe Wanderers,54,64,0,0,Left,1,3,2
212417,P. Gregor,Pascal Gregor,20,18/02/1994,185,74,Denmark,FC Nordsjælland,54,64,0,0,Right,1,3,2
214085,N. Carreño,Nicolás Carreño Suárez,20,24/07/1993,176,76,Colombia,Patriotas Boyacá FC,54,64,0,0,Left,1,2,2
215420,R. Muirhead,Robbie Muirhead,18,08/03/1996,180,75,Scotland,Kilmarnock,54,64,0,0,Right,1,3,2
215509,V. Zinkov,Vyacheslav Zinkov,21,26/05/1993,185,72,Russia,Zenit St. Petersburg,54,64,0,0,Right,1,3,2
216555,K. Dillon,Kealan Dillon,20,21/02/1994,181,76,Republic of Ireland,Athlone Town,54,64,0,0,Right,1,3,3
219460,J. Brown,Jordan Brown,17,14/08/1996,170,60,Australia,Melbourne Victory,54,64,0,0,Right,1,3,2
219594,A. Barberis,Andrea Barberis,20,11/12/1993,177,73,Italy,Varese,54,64,0,0,Right,1,2,2
220430,D. Pooler,Dylan Pooler,17,23/04/1997,176,70,Scotland,Kilmarnock,54,64,0,0,Right,1,3,2
220565,A. Romano,Antonio Romano,18,23/03/1996,180,75,Italy,Napoli,54,64,0,0,Right,1,3,2
220621,S. Benrahma,Saïd Benrahma,18,10/08/1995,172,67,Algeria,OGC Nice,54,64,0,0,Right,1,3,2
220911,M. Walski,Michał Walski,17,27/02/1997,169,62,Poland,Pogoń Szczecin,54,64,0,0,Right,1,3,2
221364,L. Gallacher,Lee Gallacher,19,09/03/1995,177,71,Scotland,Partick Thistle FC,54,64,0,0,Right,1,3,2
221377,S. Hellberg,Seth Hellberg,18,19/08/1995,179,78,Sweden,IF Brommapojkarna,54,64,0,0,Right,1,3,2
221764,D. Thomas,Dominic Thomas,18,14/02/1996,170,64,Scotland,Motherwell,54,64,0,0,Right,1,3,2
222167,J. Hodnemyr,Jon Hodnemyr,18,04/12/1995,178,73,Norway,IK Start,54,64,0,0,Right,1,2,2
222852,P. Westberg,Peter Westberg,18,22/09/1995,185,74,Sweden,Kalmar FF,54,64,0,0,Right,1,3,2
223501,A. Sporle,Adrían Sporle,18,13/07/1995,178,75,Argentina,Club Atlético Banfield,54,64,0,0,Right,1,3,2
223721,D. Londoño,Daniel Londoño,19,01/01/1995,182,83,Colombia,Envigado FC,54,64,0,0,Left,1,2,2
224340,S. Fioretti,Simone Fioretti,19,07/02/1995,175,70,Italy,SS Virtus Lanciano,54,64,0,0,Right,1,3,2
224354,B. Frempah,Benedict Frempah,19,03/04/1995,188,83,England,Ross County FC,54,64,0,0,Right,1,3,2
225124,K. Rowley,Kyle Rowley,17,04/05/1997,180,75,England,Walsall,54,64,0,0,Right,1,2,2
225128,G. Acampora,Gennaro Acampora,20,29/03/1994,176,78,Italy,Spezia,54,64,0,0,Left,1,2,2
225237,J. Ortmark,Jacob Ortmark,16,29/08/1997,175,68,Sweden,IF Brommapojkarna,54,64,0,0,Right,1,3,2
203192,D. Jarvis,Dean Jarvis,22,01/06/1992,178,72,Northern Ireland,Derry City,54,63,0,0,Left,1,3,2
203354,M. Fanimo,Matthias Fanimo,20,28/01/1994,173,71,England,Tranmere Rovers,54,63,0,0,Left,1,2,3
207514,J. Sendles-White,Jamie Sendles-White,20,10/04/1994,188,85,Northern Ireland,Queens Park Rangers,54,63,0,0,Right,1,3,2
208534,A. Mawson,Alfie Mawson,20,19/01/1994,188,81,England,Wycombe Wanderers,54,63,0,0,Right,1,2,2
208816,M. Rose,Mitchell Rose,19,04/07/1994,176,78,England,Crawley Town,54,63,0,0,Right,1,3,2
209359,B. O'Neill,Brandon O'Neill,20,12/04/1994,179,78,Australia,Perth Glory,54,63,0,0,Right,1,3,2
210389,B. Smith,Brad Smith,20,09/04/1994,176,70,Australia,Swindon Town,54,63,0,0,Left,1,3,2
210883,L. Miracoli,Luca Miracoli,22,31/03/1992,190,85,Italy,Varese,54,63,0,0,Right,1,3,2
212454,C. O'Dowda,Callum O'Dowda,19,23/04/1995,180,75,England,Oxford United,54,63,0,0,Left,1,2,2
212693,T. Söderström,Tim Söderström,20,04/01/1994,188,76,Sweden,Djurgårdens IF,54,63,0,0,Right,1,4,2
213502,R. Cornwall,Robert Cornwall,19,16/10/1994,183,82,Republic of Ireland,Shamrock Rovers,54,63,0,0,Right,1,3,2
213630,J. Barresi,Josh Barresi,19,10/01/1995,190,85,Australia,Newcastle Jets,54,63,0,0,Left,1,3,2
215909,S. Crimi,Salvatore Crimi,20,09/07/1993,182,78,Belgium,SV Zulte-Waregem,54,63,0,0,Right,1,2,1
216106,M. Van Damme,Miguel Van Damme,20,25/09/1993,183,78,Belgium,KSV Cercle Brugge,54,63,0,0,Right,1,2,1
220524,F. Njiki Tchoutou,Franck Cedric Njiki Tchoutou,19,15/05/1995,180,75,Cameroon,Nîmes Olympique,54,63,0,0,Right,1,2,3
220529,L. Palmiero,Luca Palmiero,18,01/05/1996,180,75,Italy,Napoli,54,63,0,0,Right,1,3,2
221605,A. Jeremejeff,Alexander Jeremejeff,20,01/10/1993,189,72,Sweden,BK Häcken,54,63,0,0,Right,1,1,2
221906,C. Donaldson,Coll Donaldson,19,09/04/1995,188,83,Scotland,Queens Park Rangers,54,63,0,0,Right,1,3,2
222482,R. Allen,River Allen,18,07/11/1995,188,76,England,Plymouth Argyle,54,63,0,0,Right,1,2,2
222525,A. Delgado,Augusto Delgado,22,01/01/1992,187,82,Argentina,Gimnasia y Esgrima La Plata,54,63,0,0,Right,1,3,2
223652,S. Ernst,Sebastian Ernst,19,04/03/1995,177,68,Germany,Hannover 96,54,63,0,0,Left,1,3,2
224078,F. Pintos,César Federico Pintos Álvarez,21,17/11/1992,181,74,Uruguay,Belgrano de Córdoba,54,63,0,0,Right,1,3,2
224319,D. Altobelli,Daniele Altobelli,21,18/03/1993,188,83,Italy,Frosinone,54,63,0,0,Right,1,4,2
224847,M. Fissore,Marcos Santiago Fissore,21,08/08/1992,165,65,Argentina,Atlético de Rafaela,54,63,0,0,Right,1,3,2
225248,G. Chkeidze,Giga Chkeidze,17,06/05/1997,177,70,Sweden,Kalmar FF,54,63,0,0,Right,1,3,2
225404,B. Tosun,Berat Tosun,20,01/01/1994,179,72,Turkey,Gençlerbirliği SK,54,63,0,0,Right,1,3,3
225507,Pol Llonch,Pol Llonch Puyaltó,21,07/10/1992,171,70,Spain,RCD Espanyol,54,63,0,0,Right,1,3,3
225562,Martin Merquelanz,Martin Merquelanz,19,12/06/1995,175,70,Spain,Real Sociedad,54,63,0,0,Right,1,3,3
201407,J. Ameye,Jasper Ameye,20,20/04/1994,191,82,Belgium,KSV Cercle Brugge,54,62,0,0,Right,1,3,2
203216,Héctor,Héctor Hernández Ortega,23,23/05/1991,171,61,Spain,Real Sociedad,54,62,0,0,Left,1,2,2
206002,J. Deaman,Jack Deaman,21,17/05/1993,191,76,England,Cheltenham Town,54,62,0,0,Right,1,3,2
206537,J. Barthram,Jack Barthram,20,13/10/1993,173,75,England,Swindon Town,54,62,0,0,Right,1,3,2
208934,M. Al Otaibi,Musab Bandar Al Otaibi,22,03/05/1992,168,62,Saudi Arabia,Al Nassr,54,62,0,0,Left,1,3,2
210132,A. Wandzel,Aleksander Wandzel,19,12/01/1995,189,89,Poland,Legia Warszawa,54,62,0,0,Right,1,3,1
211692,M. Scioscia,Maurizio Scioscia,22,06/12/1991,174,71,Italy,1. FC Heidenheim 1846,54,62,0,0,Left,1,5,3
212337,C. Moore,Craig Moore,19,16/08/1994,173,70,Scotland,Motherwell,54,62,0,0,Right,1,2,2
212543,V. Milke,Víctor Milke,19,24/01/1995,182,78,Mexico,Querétaro,54,62,0,0,Right,1,3,2
213093,J. Clisby,Jack Clisby,22,16/02/1992,180,72,Australia,Perth Glory,54,62,0,0,Left,1,2,2
213281,P. Retre,Paulo Retre,21,04/03/1993,170,63,Australia,Melbourne City FC,54,62,0,0,Right,1,2,2
215435,D. Yashin,Dmitriy Yashin,21,25/04/1993,181,73,Russia,Terek Grozny,54,62,0,0,Right,1,3,2
215984,Y. Bonnin,Yair Bonnin,23,20/09/1990,187,83,Argentina,Gimnasia y Esgrima La Plata,54,62,0,0,Right,1,2,1
216548,F. Burdenski,Fabian-Herbert Burdenski,22,23/09/1991,186,76,Germany,FSV Frankfurt,54,62,0,0,Right,1,4,2
220224,A. Feola,Andrea Feola,22,26/06/1992,180,69,Italy,Trapani,54,62,0,0,Right,1,3,2
220786,M. Nije,Moussa Nije,18,02/10/1995,175,75,Norway,Vålerenga Fotball,54,62,0,0,Right,1,3,2
221828,A. Busuladzic,Azer Bušuladžić,22,12/11/1991,187,75,Denmark,Odense Boldklub,54,62,0,0,Right,1,2,2
221922,V. Rotting,Victor Rotting,21,09/06/1993,186,75,Sweden,IF Elfsborg,54,62,0,0,Right,1,1,2
222143,Kim Hun Sung,Hun Sung Kim,23,20/05/1991,178,67,Korea Republic,Ulsan Hyundai FC,54,62,0,0,Right,1,3,2
222382,L. Chávez,Luis Gerardo Chávez Magallón,18,15/01/1996,178,73,Mexico,Club Tijuana,54,62,0,0,Left,1,2,2
222412,M. Halvadzic,Mirza Halvadzic,18,15/02/1996,176,74,Sweden,IFK Norrköping,54,62,0,0,Left,1,3,2
223399,A. Ryan,Andy Ryan,19,29/09/1994,177,69,Scotland,Hamilton Academical FC,54,62,0,0,Right,1,3,2
224589,G. Cros,Guillaume Cros,19,19/04/1995,172,69,France,FC Sochaux-Montbéliard,54,62,0,0,Left,1,3,2
192542,S. Kelly,Shaun Kelly,24,15/10/1989,184,74,Republic of Ireland,Derry City,54,61,0,0,Right,1,2,2
203121,B. Lumbana,Boris Lumbana,23,19/06/1991,186,80,Sweden,Örebro SK,54,61,0,0,Right,1,2,2
203439,M. Tosetti,Matteo Tosetti,22,15/02/1992,177,70,Switzerland,BSC Young Boys,54,61,0,0,Right,1,4,2
203496,I. Knyazev,Ivan Knyazev,21,05/11/1992,188,82,Russia,Torpedo Moscow,54,61,0,0,Right,1,3,2
205932,J. Illum,Jeppe Illum,22,25/03/1992,186,75,Denmark,Silkeborg IF,54,61,0,0,Right,1,3,2
206200,D. Clarke,Dean Clarke,21,29/03/1993,178,75,Republic of Ireland,UCD AFC,54,61,0,0,Right,1,3,2
207658,D. Hanford,Dan Hanford,23,06/03/1991,191,84,Wales,Carlisle United,54,61,0,0,Left,1,2,1
209168,J. Al Khalifa,Jafar Yusuf Al Khalifa,23,12/02/1991,184,73,Saudi Arabia,Hajer,54,61,0,0,Left,1,3,2
209364,C. Brown,Corey Edward Brown,20,07/01/1994,174,69,Australia,Brisbane Roar,54,61,0,0,Left,1,2,2
210220,M. Cooper,Mitch Cooper,19,18/09/1994,165,63,Australia,Newcastle Jets,54,61,0,0,Right,1,3,2
210284,L. Clarkson,Lewis Clarkson,20,20/02/1994,173,76,England,Bradford City,54,61,0,0,Right,1,2,2
210355,T. Belford,Tyrell Belford,20,06/05/1994,184,76,England,Swindon Town,54,61,0,0,Right,1,3,1
210646,A. Ibsen Rømer,André Ibsen Rømer,20,18/07/1993,186,78,Denmark,FC Midtjylland,54,61,0,0,Right,1,3,2
211235,J. Gray,James Gray,22,26/06/1992,180,78,Northern Ireland,Accrington Stanley,54,61,0,0,Right,1,3,2
212800,Jwa Joon Hyub,좌준협 左峻协,23,07/05/1991,179,71,Korea Republic,Jeju United FC,54,61,0,0,Right,1,3,2
213906,T. Beere,Tom Beere,19,27/01/1995,182,76,England,AFC Wimbledon,54,61,0,0,Right,1,3,2
213910,H. Robinson,Herbert Robinson García,18,10/04/1996,181,67,Mexico,Santos Laguna,54,61,0,0,Right,1,3,3
217972,L. Maldonado,Lino Waldemar Maldonado Gárnica,23,27/07/1990,179,72,Chile,CD Cobresal,54,61,0,0,Left,1,3,3
220393,Rafa,Rafael Vicente Hernández,20,18/07/1993,180,75,Spain,Málaga CF,54,61,0,0,Right,1,3,3
220535,V. Guardiglio,Vincenzo Guardiglio,17,02/08/1996,180,75,Italy,Napoli,54,61,0,0,Right,1,3,2
222256,T. Bishop,Teddy Bishop,17,15/07/1996,180,65,England,Ipswich Town,54,61,0,0,Right,1,3,3
222633,O. Pineda,Oscar Pineda,20,22/04/1994,178,77,Mexico,Cruz Azul,54,61,0,0,Right,1,3,2
223103,J. Lincopán,José Lincopán,22,25/08/1991,184,76,Argentina,Club Olimpo,54,61,0,0,Left,1,3,2
223872,N. Badri,Nassim Badri,20,08/12/1993,181,72,France,FC Nantes,54,61,0,0,Right,1,2,1
223991,R. Persson,Rasmus Persson,18,25/05/1996,170,65,Sweden,Mjällby AIF,54,61,0,0,Left,1,2,2
224295,K. Metze,Kevin Brandstätter,18,08/01/1996,175,67,Austria,SV Ried,54,61,0,0,Left,1,3,3
224430,D. Chessa,Dennis Chessa,21,19/10/1992,175,60,Germany,VfR Aalen,54,61,0,0,Left,1,4,2
224592,F. Perucchini,Filippo Perucchini,22,06/10/1991,191,88,Italy,Varese,54,61,0,0,Left,1,2,1
225185,S. Owusu,Samuel Owusu,23,19/01/1991,176,69,Ghana,Al Shoulla,54,61,0,0,Right,1,4,3
171754,S. O'Connor,Shane O'Connor,24,14/04/1990,175,73,Republic of Ireland,Limerick FC,54,60,0,0,Left,1,4,2
193529,F. Cissé,Fousseyni Cissé,24,17/07/1989,195,80,France,FC Sion,54,60,0,0,Right,1,3,3
198546,C. Walsh,Craig Walsh,22,27/01/1992,180,75,Republic of Ireland,Bohemian FC,54,60,0,0,Right,1,3,2
201080,M. Mańka,Maciej Mańka,25,30/06/1989,182,76,Poland,Górnik Zabrze,54,60,0,0,Right,1,3,2
203742,R. Lloyd,Ryan Lloyd,20,01/02/1994,180,74,England,Port Vale,54,60,0,0,Left,1,3,3
203974,P. Nzuzi,Patrick Nzuzi,21,24/10/1992,181,78,DR Congo,Limerick FC,54,60,0,0,Right,1,4,2
206077,H. Douglas,Hugh Douglas,21,22/06/1993,191,85,Republic of Ireland,UCD AFC,54,60,0,0,Right,1,3,2
208980,Y. Dagriri,Yahya Hussain Dagriri,22,13/08/1991,168,64,Saudi Arabia,Al Ittihad,54,60,0,0,Right,1,3,2
209000,F. Al Munaif,Fahad Al Munaif,24,25/11/1989,176,70,Saudi Arabia,Al Shoulla,54,60,0,0,Right,1,3,2
209333,C. Maxwell,Christopher Maxwell,23,30/07/1990,191,74,Wales,Fleetwood Town,54,60,0,0,Right,1,3,1
209581,M. Al Safri,Mohamed Salim Al Safri,24,25/06/1990,189,74,Saudi Arabia,Al Shoulla,54,60,0,0,Right,1,3,2
210134,M. Al Fatil,Mohammed Al Fatil,22,04/01/1992,181,74,Saudi Arabia,Al Ahli,54,60,0,0,Right,1,1,2
210641,L. Petry,Lasse Petry,21,19/09/1992,172,69,Denmark,FC Nordsjælland,54,60,0,0,Right,1,3,2
211621,K. Jałocha,Konrad Jałocha,23,09/05/1991,200,85,Poland,Legia Warszawa,54,60,0,0,Right,1,3,1
212104,J. Gómez,Jaime Gómez Valencia,20,17/07/1993,180,65,Mexico,Querétaro,54,60,0,0,Right,1,3,2
213024,A. Karenshi,Ahmed Karenshi,22,01/01/1992,172,68,Saudi Arabia,Al Taawoun,54,60,0,0,Right,1,3,3
213797,J. Bunney,Joe Bunney,20,26/09/1993,198,72,England,Rochdale,54,60,0,0,Left,1,3,2
213982,C. Mancilla,Camilo Javier Mancilla Valencia,21,26/03/1993,184,72,Colombia,Atlético Huila,54,60,0,0,Right,1,2,2
214525,D. Richards,David Richards,20,31/12/1993,190,82,Wales,Bristol City,54,60,0,0,Right,1,2,1
214641,S. Tanser,Scott Tanser,19,23/10/1994,182,65,England,Rochdale,54,60,0,0,Left,1,2,2
215471,D. Schnaderbeck,David Schnaderbeck,22,17/03/1992,179,65,Austria,SK Sturm Graz,54,60,0,0,Right,1,3,2
219004,I. Al Zawahreh,Ibrahim Mohammad Farhan Al Zawahreh,25,17/01/1989,174,72,Jordan,Al Khaleej,54,60,0,0,Left,1,4,3
220162,D. Campello,Davide Campello,17,04/07/1996,180,75,Italy,Cittadella,54,60,0,0,Right,1,2,2
221478,I. Arias,Isaac Enrique Arias Villamíl,23,08/10/1990,175,68,Colombia,Deportes Tolima,54,60,0,0,Right,1,2,2
221574,W. de la Rosa,Wilfrido De La Rosa Mendoza,21,07/02/1993,166,64,Colombia,Deportes Tolima,54,60,0,0,Right,1,2,2
221675,C. Mosquera,Carlos Andrés Mosquera Perea,23,12/06/1991,174,72,Colombia,Deportivo Pasto,54,60,0,0,Right,1,3,2
221920,A. Andreasson,Anton Andreasson,20,26/07/1993,178,71,Sweden,IF Elfsborg,54,60,0,0,Left,1,2,2
222311,M. Latrèche,Mehddy Latrèche,19,13/12/1994,175,72,France,Clermont Foot 63,54,60,0,0,Right,1,2,3
222312,T. Spangenberg,Trevor Spangenberg,23,21/04/1991,191,84,United States,Chivas USA,54,60,0,0,Right,1,3,1
222455,J. Glasberg,Jakob Glasberg,18,07/07/1995,186,79,Sweden,Djurgårdens IF,54,60,0,0,Right,1,3,2
222646,M. Palafox,Miguel Palafox,19,29/12/1994,185,80,United States,Club León,54,60,0,0,Right,1,3,2
222750,H. Rosenvold,Helge Rosenvold,20,29/07/1993,185,85,Norway,IK Start,54,60,0,0,Right,1,3,1
223073,J. Muldoon,Jack Muldoon,25,19/05/1989,178,69,England,Rochdale,54,60,0,0,Right,1,2,2
223138,A. Briançon,Anthony Briançon,19,28/11/1994,182,74,France,Nîmes Olympique,54,60,0,0,Right,1,2,2
223184,S. Firat,Serkan Firat,20,02/03/1994,175,71,Germany,SV Darmstadt 98,54,60,0,0,Left,1,3,2
223251,D. Yacob,Diego Yacob,22,13/07/1991,183,73,Argentina,Defensa y Justicia,54,60,0,0,Right,1,2,2
223362,K. Buzun,Karol Buzun,18,04/03/1996,178,70,Poland,Jagiellonia Białystok,54,60,0,0,Right,1,2,2
223462,D. Savichev,Daniel Savichev,20,12/06/1994,181,71,Russia,Torpedo Moscow,54,60,0,0,Right,1,3,2
223631,J. Salvador,Jonathan Salvador,22,09/09/1991,184,79,Chile,Unión Española,54,60,0,0,Right,1,3,1
223669,J. Chopin,Jean Chopin,19,09/10/1994,195,90,France,KV Oostende,54,60,0,0,Right,1,3,1
223776,W. Baranowski,Wiktor Baranowski,19,30/12/1994,192,82,Poland,GKS Bełchatów,54,60,0,0,Right,1,1,1
223970,N. Kapiloto,Nissim Kapiloto,24,01/10/1989,183,77,Israel,FC St. Gallen,54,60,0,0,Right,1,2,2
224035,R. Peñaranda,Raúl Eduardo Peñaranda Contreras,23,02/05/1991,177,76,Colombia,Once Caldas,54,60,0,0,Right,1,3,2
224443,T. Cillard,Thibault Cillard,18,23/12/1995,186,81,France,Tours FC,54,60,0,0,Right,1,2,2
224833,D. Pacheco,Diego Alberto Pacheco Hernández,19,17/06/1995,172,75,Mexico,Monterrey,54,60,0,0,Right,1,3,2
225000,M. van der Want,Maarten van der Want,19,15/01/1995,190,80,Netherlands,Virtus Entella,54,60,0,0,Right,1,2,1
225400,F. Weinwurm,Ferdinand Weinwurm,24,29/04/1990,187,82,Austria,SK Rapid Wien,54,60,0,0,Left,1,2,2
225490,F. Bay,Frederik Bay,16,06/08/1997,180,70,Denmark,FC København,54,60,0,0,Right,1,3,2
225527,D. Mashkin,Denis Mashkin,17,16/07/1996,183,75,Russia,FC Rostov,54,60,0,0,Right,1,3,2
186374,J. O'Brien,James O'Brien,24,08/06/1990,183,71,Republic of Ireland,Athlone Town,54,59,0,0,Right,1,4,3
190485,H. Olvera,Heriberto Olvera Hernández,24,13/05/1990,178,69,Mexico,Pachuca,54,59,0,0,Left,1,3,2
200898,A. Crawford,Alistair Crawford,22,30/07/1991,183,76,Scotland,Hamilton Academical FC,54,59,0,0,Right,1,3,3
207455,M. Schlingermann,Michael Schlingermann,23,23/06/1991,182,82,Republic of Ireland,Drogheda United,54,59,0,0,Right,1,2,1
207956,P. Ruddock Mpanzu,Pelly Ruddock Mpanzu,20,17/07/1993,185,73,England,Luton Town,54,59,0,0,Right,1,2,2
208729,J. Kirby,Jake Kirby,20,09/05/1994,180,78,England,Tranmere Rovers,54,59,0,0,Right,1,3,2
208995,S. Al Dosari,Saeed Mohammed Al Dosari,23,15/07/1990,178,60,Saudi Arabia,Al Shabab,54,59,0,0,Right,1,2,3
